37.81857962548406,-78.38732539058977
37.818700946882856,-78.38704941648379
37.81871942686563,-78.38690979910322
37.81872948202931,-78.38677052642785
37.81874146132572,-78.38661607597943
37.81876033063584,-78.38646800136786
37.8187773835968,-78.38633744867221
37.818781658823404,-78.38622297661685
37.818747334633194,-78.38612812729728
37.81868203376642,-78.38592885700105
37.81866217240745,-78.3857419526375
37.81861831587905,-78.38554106862408
37.81868153033057,-78.3853627969455
37.81878865016091,-78.38521256828385
37.81889017249354,-78.3850672171418
37.81899773520539,-78.38494448687764
37.819121837867904,-78.38479519328975
37.819216927126234,-78.38461969476472
37.819313672467906,-78.38446458447167
37.819416685576954,-78.38433870721335
37.819492761799836,-78.38443686890794
37.8195569595482,-78.38464565483042
37.81960504254965,-78.38486849135965
37.81961823760583,-78.38507653770694
37.81961801046261,-78.38528762615488
37.81958119458537,-78.38545628869731
37.81961450190656,-78.38562900143562
37.8196010262318,-78.38584031571838
37.81956776766561,-78.38603404833212
37.81966765107757,-78.38618092124007
37.81981186467108,-78.38627219947465
37.81984380194699,-78.38639813060617
37.81970785836829,-78.38646958707245
37.81957552115426,-78.38660465491942
37.81944959541332,-78.38667517279035
37.81927945703619,-78.3866604406658
37.81911646373247,-78.38670653174354
37.81911229735587,-78.38693585016608
37.8191580468778,-78.38713893945274
37.81916631001234,-78.38733685033739
37.819175742519946,-78.38751874665638
37.81918898431249,-78.3876790906226
37.81811956826659,-78.38654678369424
37.81806676338839,-78.38643099045368
37.817990206219534,-78.38628416655285
37.81790701034066,-78.38612900069563
37.81781885954144,-78.38596790380915
37.81770499285157,-78.38578448002912
37.81757592985569,-78.38559209014494
37.817438683115135,-78.38541683043066
37.81704052418076,-78.38491816264062
37.81783104742396,-78.39156212814632
37.81791279559424,-78.39145907044954
37.81795434911781,-78.39135523711344
37.81797268999771,-78.39122590493835
37.817978552743,-78.3911439805367
37.81801067399064,-78.39106831547066
37.818074044211066,-78.39097633970923
37.81820838534384,-78.39078766870661
37.81829967412997,-78.39061419469304
37.81839600283854,-78.39044056694436
37.81847748561715,-78.39031308757978
37.81857414035077,-78.39022040860846
37.81870785269027,-78.39006218442186
37.818797025129136,-78.38987818902817
37.818898583877555,-78.3897018153376
37.81900351959472,-78.38953455062563
37.81910933870781,-78.38938579687746
37.81920966144502,-78.38917941007331
37.81929486640094,-78.3889730166256
37.81934045443672,-78.38885953297716
37.81935712016264,-78.38883983512913
37.81944240392375,-78.38869711720653
37.81955376738802,-78.38846306523313
37.81965473995743,-78.38825817522518
37.81970525864162,-78.38811871934034
